"","BC_ID","Gen_0","Strain","Environment"
"2316",224358,-3.48068908208,"DivAnc","1_SC3"
"2317",224919,-3.55792281598,"DivAnc","1_SC3"
"2318",225276,-4.14004447737,"DivAnc","1_SC3"
"2319",225622,-3.81203099202,"DivAnc","1_SC3"
"2320",225991,-4.52698910174,"DivAnc","1_SC3"
"2321",226257,-3.56974108216,"DivAnc","1_SC3"
"2322",226778,-2.74974357531,"DivAnc","1_SC3"
"2323",226909,-3.33143536291,"DivAnc","1_SC3"
"2324",226950,-4.07789657062,"DivAnc","1_SC3"
"2325",227068,-3.3349097373,"DivAnc","1_SC3"
"2326",227704,-5.73110908439,"DivAnc","1_SC3"
"2327",228153,-5.43007908873,"DivAnc","1_SC3"
"2328",228400,-3.77686657495,"DivAnc","1_SC3"
"2329",228988,-3.21391318644,"DivAnc","1_SC3"
"2330",229036,-5.73110908439,"DivAnc","1_SC3"
"2331",229429,-3.05624794365,"DivAnc","1_SC3"
"2332",230214,-4.22595910607,"DivAnc","1_SC3"
"2333",230345,-5.12904909306,"DivAnc","1_SC3"
"2334",230579,-5.73110908439,"DivAnc","1_SC3"
"2335",230679,-3.23004982217,"DivAnc","1_SC3"
"2336",230916,-3.27779074435,"DivAnc","1_SC3"
"2337",231479,-3.73110908439,"DivAnc","1_SC3"
"2338",232538,-5.73110908439,"DivAnc","1_SC3"
"2339",232713,-5.73110908439,"DivAnc","1_SC3"
"2340",232780,-5.73110908439,"DivAnc","1_SC3"
"2341",233341,-3.20866485089,"DivAnc","1_SC3"
"2342",233931,-5.73110908439,"DivAnc","1_SC3"
"2343",233990,-4.21259514451,"DivAnc","1_SC3"
"2344",234356,-5.73110908439,"DivAnc","1_SC3"
"2345",235139,-3.28706428847,"DivAnc","1_SC3"
"2346",235317,-5.73110908439,"DivAnc","1_SC3"
"2347",235461,-3.98292105739,"DivAnc","1_SC3"
"2348",235857,-5.43007908873,"DivAnc","1_SC3"
"2349",236233,-2.9208765664,"DivAnc","1_SC3"
"2350",237075,-5.43007908873,"DivAnc","1_SC3"
"2351",238026,-5.73110908439,"DivAnc","1_SC3"
"2352",238189,-5.73110908439,"DivAnc","1_SC3"
"2353",238560,-5.73110908439,"DivAnc","1_SC3"
"2354",239041,-2.75247213601,"DivAnc","1_SC3"
"2355",239669,-3.12580403825,"DivAnc","1_SC3"
"2356",239836,-4.61716573209,"DivAnc","1_SC3"
"2357",240470,-5.12904909306,"DivAnc","1_SC3"
"2358",243000,-5.25398782967,"DivAnc","1_SC3"
"2359",243126,-5.03213908006,"DivAnc","1_SC3"
"2360",243218,-4.52698910174,"DivAnc","1_SC3"
"2361",243747,-4.09764062881,"DivAnc","1_SC3"
"2362",244120,-4.77686657495,"DivAnc","1_SC3"
"2363",244275,-5.73110908439,"DivAnc","1_SC3"
"2364",244421,-5.73110908439,"DivAnc","1_SC3"
"2365",244505,-3.8280190974,"DivAnc","1_SC3"
"2366",244711,-5.73110908439,"DivAnc","1_SC3"
"2367",245195,-5.43007908873,"DivAnc","1_SC3"
"2368",245704,-5.73110908439,"DivAnc","1_SC3"
"2369",245735,-2.97676074868,"DivAnc","1_SC3"
"2370",247335,-5.73110908439,"DivAnc","1_SC3"
"2371",248525,-3.15361728456,"DivAnc","1_SC3"
"2372",249201,-5.73110908439,"DivAnc","1_SC3"
"2373",249702,-5.73110908439,"DivAnc","1_SC3"
"2374",250309,-3.24397070892,"DivAnc","1_SC3"
"2375",250429,-5.73110908439,"DivAnc","1_SC3"
"2376",251174,-5.73110908439,"DivAnc","1_SC3"
"2377",251508,-4.04986784702,"DivAnc","1_SC3"
"2378",251856,-2.9544079004,"DivAnc","1_SC3"
"2379",252410,-5.73110908439,"DivAnc","1_SC3"
"2380",252570,-5.73110908439,"DivAnc","1_SC3"
"2381",253044,-5.43007908873,"DivAnc","1_SC3"
"2382",253259,-5.73110908439,"DivAnc","1_SC3"
"2383",253342,-3.15361728456,"DivAnc","1_SC3"
"2384",253789,-2.95732263941,"DivAnc","1_SC3"
"2385",255444,-5.73110908439,"DivAnc","1_SC3"
"2386",255954,-5.43007908873,"DivAnc","1_SC3"
"2387",256564,-5.43007908873,"DivAnc","1_SC3"
"2388",257477,-3.38868640357,"DivAnc","1_SC3"
"2389",258436,-5.43007908873,"DivAnc","1_SC3"
"2390",258660,-3.70991978532,"DivAnc","1_SC3"
"2391",258802,-3.28085997607,"DivAnc","1_SC3"
"2392",259214,-3.09764062881,"DivAnc","1_SC3"
"2393",259674,-5.03213908006,"DivAnc","1_SC3"
"2394",260688,-3.81203099202,"DivAnc","1_SC3"
"2395",261577,-5.73110908439,"DivAnc","1_SC3"
"2396",263633,-5.73110908439,"DivAnc","1_SC3"
"2397",264592,-5.73110908439,"DivAnc","1_SC3"
"2398",264901,-3.21922572341,"DivAnc","1_SC3"
"2399",265670,-5.73110908439,"DivAnc","1_SC3"
"2400",265803,-5.12904909306,"DivAnc","1_SC3"
"2401",265815,-5.73110908439,"DivAnc","1_SC3"
"2402",266348,-5.73110908439,"DivAnc","1_SC3"
"2403",266716,-4.73110908439,"DivAnc","1_SC3"
"2404",267024,-5.73110908439,"DivAnc","1_SC3"
"2405",268057,-3.32286911908,"DivAnc","1_SC3"
"2406",268076,-5.73110908439,"DivAnc","1_SC3"
"2407",268193,-4.19963016735,"DivAnc","1_SC3"
"2408",268602,-5.73110908439,"DivAnc","1_SC3"
"2409",268740,-2.70785662476,"DivAnc","1_SC3"
"2410",268845,-3.08470535817,"DivAnc","1_SC3"
"2411",269179,-4.15132548778,"DivAnc","1_SC3"
"2412",270607,-3.36004122212,"DivAnc","1_SC3"
"2413",270713,-3.59122999799,"DivAnc","1_SC3"
"2414",270722,-5.12904909306,"DivAnc","1_SC3"
"2415",271121,-5.73110908439,"DivAnc","1_SC3"
"2416",271831,-3.48559641658,"DivAnc","1_SC3"
"2417",272657,-5.43007908873,"DivAnc","1_SC3"
"2418",272688,-4.29974532023,"DivAnc","1_SC3"
"2419",273936,-5.73110908439,"DivAnc","1_SC3"
"2420",274280,-3.37700064525,"DivAnc","1_SC3"
"2421",274835,-5.73110908439,"DivAnc","1_SC3"
"2422",275344,-5.25398782967,"DivAnc","1_SC3"
"2423",275476,-5.73110908439,"DivAnc","1_SC3"
"2424",277085,-4.11832522767,"DivAnc","1_SC3"
"2425",277552,-5.73110908439,"DivAnc","1_SC3"
"2426",278837,-4.00683321479,"DivAnc","1_SC3"
"2427",279760,-5.73110908439,"DivAnc","1_SC3"
"2428",279847,-3.69768532891,"DivAnc","1_SC3"
"2429",280259,-3.27779074435,"DivAnc","1_SC3"
"2430",281208,-3.22056407419,"DivAnc","1_SC3"
"2431",282361,-5.73110908439,"DivAnc","1_SC3"
"2432",283681,-5.43007908873,"DivAnc","1_SC3"
"2433",283947,-5.73110908439,"DivAnc","1_SC3"
"2434",285701,-5.43007908873,"DivAnc","1_SC3"
"2435",286813,-3.65922707709,"DivAnc","1_SC3"
"2436",287019,-3.17480658363,"DivAnc","1_SC3"
"2437",287112,-5.43007908873,"DivAnc","1_SC3"
"2438",287708,-5.73110908439,"DivAnc","1_SC3"
"2439",288412,-3.37892656628,"DivAnc","1_SC3"
"2440",289246,-4.01510574076,"DivAnc","1_SC3"
"2441",289438,-5.73110908439,"DivAnc","1_SC3"
"2442",290388,-5.43007908873,"DivAnc","1_SC3"
"2443",291477,-5.43007908873,"DivAnc","1_SC3"
"2444",291783,-4.95295783401,"DivAnc","1_SC3"
"2445",292486,-3.7354738898,"DivAnc","1_SC3"
"2446",292524,-5.73110908439,"DivAnc","1_SC3"
"2447",292548,-3.5521321371,"DivAnc","1_SC3"
"2448",292760,-3.00275530237,"DivAnc","1_SC3"
"2449",293429,-3.50322237978,"DivAnc","1_SC3"
"2450",293454,-5.73110908439,"DivAnc","1_SC3"
"2451",294034,-4.06835125271,"DivAnc","1_SC3"
"2452",294543,-5.73110908439,"DivAnc","1_SC3"
"2453",294550,-5.73110908439,"DivAnc","1_SC3"
"2454",296100,-3.1907796096,"DivAnc","1_SC3"
"2455",298300,-5.73110908439,"DivAnc","1_SC3"
"2456",298846,-5.25398782967,"DivAnc","1_SC3"
"2457",299848,-3.856047821,"DivAnc","1_SC3"
"2458",302243,-3.16173517478,"DivAnc","1_SC3"
"2459",302744,-5.03213908006,"DivAnc","1_SC3"
"2460",303894,-3.20866485089,"DivAnc","1_SC3"
"2461",304281,-5.43007908873,"DivAnc","1_SC3"
"2462",304554,-3.63768739923,"DivAnc","1_SC3"
"2463",305110,-3.60400428603,"DivAnc","1_SC3"
"2464",306117,-5.25398782967,"DivAnc","1_SC3"
"2465",307680,-5.73110908439,"DivAnc","1_SC3"
"2466",308932,-5.43007908873,"DivAnc","1_SC3"
"2467",311033,-5.25398782967,"DivAnc","1_SC3"
"2468",312352,-3.04447281513,"DivAnc","1_SC3"
"2469",312970,-2.97447297615,"DivAnc","1_SC3"
"2470",313378,-5.73110908439,"DivAnc","1_SC3"
"2471",313969,-3.67041124404,"DivAnc","1_SC3"
"2472",314056,-5.25398782967,"DivAnc","1_SC3"
"2473",316532,-3.32627536777,"DivAnc","1_SC3"
"2474",317000,-4.50066016301,"DivAnc","1_SC3"
"2475",317739,-5.43007908873,"DivAnc","1_SC3"
"2476",319376,-5.73110908439,"DivAnc","1_SC3"
"2477",319400,-3.25981737333,"DivAnc","1_SC3"
"2478",320516,-3.67803064091,"DivAnc","1_SC3"
"2479",322962,-3.27779074435,"DivAnc","1_SC3"
"2480",323402,-5.73110908439,"DivAnc","1_SC3"
"2481",323419,-5.73110908439,"DivAnc","1_SC3"
"2482",323816,-4.38868640357,"DivAnc","1_SC3"
"2483",324934,-5.73110908439,"DivAnc","1_SC3"
"2484",325275,-5.25398782967,"DivAnc","1_SC3"
"2485",325789,-3.41096279828,"DivAnc","1_SC3"
"2486",325791,-3.39464935054,"DivAnc","1_SC3"
"2487",325792,-3.38475610994,"DivAnc","1_SC3"
"2488",325793,-4.47583657929,"DivAnc","1_SC3"
"2489",325794,-3.85029549211,"DivAnc","1_SC3"
"2490",325795,-4.65192783834,"DivAnc","1_SC3"
"2491",325796,-4.52698910174,"DivAnc","1_SC3"
"2492",325797,-4.36938124838,"DivAnc","1_SC3"
"2493",16,-5.59086300306,"DivAnc","1_SC5"
"2494",30,-3.96761371266,"DivAnc","1_SC5"
"2495",38,-6.06798425778,"DivAnc","1_SC5"
"2496",45,-3.40334228222,"DivAnc","1_SC5"
"2497",49,-6.06798425778,"DivAnc","1_SC5"
"2498",53,-3.14267216628,"DivAnc","1_SC5"
"2499",54,-6.06798425778,"DivAnc","1_SC5"
"2500",87,-6.06798425778,"DivAnc","1_SC5"
"2501",95,-3.07322731319,"DivAnc","1_SC5"
"2502",102,-3.70062833675,"DivAnc","1_SC5"
"2503",107,-6.06798425778,"DivAnc","1_SC5"
"2504",128,-2.77022374668,"DivAnc","1_SC5"
"2505",151,-2.71754240124,"DivAnc","1_SC5"
"2506",160,-3.6546844937,"DivAnc","1_SC5"
"2507",179,-6.06798425778,"DivAnc","1_SC5"
"2508",196,-2.99389956875,"DivAnc","1_SC5"
"2509",208,-2.91938160297,"DivAnc","1_SC5"
"2510",215,-2.9611137133,"DivAnc","1_SC5"
"2511",226,-6.06798425778,"DivAnc","1_SC5"
"2512",227,-4.48820066116,"DivAnc","1_SC5"
"2513",233,-3.07366710511,"DivAnc","1_SC5"
"2514",235,-3.51898099575,"DivAnc","1_SC5"
"2515",251,-6.06798425778,"DivAnc","1_SC5"
"2516",256,-3.14061389474,"DivAnc","1_SC5"
"2517",269,-6.06798425778,"DivAnc","1_SC5"
"2518",276,-4.39588639984,"DivAnc","1_SC5"
"2519",279,-3.40146627722,"DivAnc","1_SC5"
"2520",284,-2.69802665043,"DivAnc","1_SC5"
"2521",288,-6.06798425778,"DivAnc","1_SC5"
"2522",294,-3.9816244271,"DivAnc","1_SC5"
"2523",300,-3.04762297513,"DivAnc","1_SC5"
"2524",308,-3.54164498039,"DivAnc","1_SC5"
"2525",309,-6.06798425778,"DivAnc","1_SC5"
"2526",353,-6.06798425778,"DivAnc","1_SC5"
"2527",359,-4.63662049362,"DivAnc","1_SC5"
"2528",379,-3.33398497124,"DivAnc","1_SC5"
"2529",387,-3.55743924757,"DivAnc","1_SC5"
"2530",388,-3.446807976,"DivAnc","1_SC5"
"2531",408,-4.44473496738,"DivAnc","1_SC5"
"2532",411,-2.93063014641,"DivAnc","1_SC5"
"2533",430,-3.15470035602,"DivAnc","1_SC5"
"2534",436,-2.71081200005,"DivAnc","1_SC5"
"2535",445,-4.39588639984,"DivAnc","1_SC5"
"2536",447,-6.06798425778,"DivAnc","1_SC5"
"2537",472,-2.97421247628,"DivAnc","1_SC5"
"2538",554,-6.06798425778,"DivAnc","1_SC5"
"2539",578,-3.34370838818,"DivAnc","1_SC5"
"2540",600,-3.00955823332,"DivAnc","1_SC5"
"2541",606,-3.24712626834,"DivAnc","1_SC5"
"2542",609,-2.91113235671,"DivAnc","1_SC5"
"2543",610,-3.39681141506,"DivAnc","1_SC5"
"2544",635,-5.76695426211,"DivAnc","1_SC5"
"2545",637,-5.22288621776,"DivAnc","1_SC5"
"2546",682,-3.27002461404,"DivAnc","1_SC5"
"2547",698,-6.06798425778,"DivAnc","1_SC5"
"2548",722,-2.85686371652,"DivAnc","1_SC5"
"2549",740,-6.06798425778,"DivAnc","1_SC5"
"2550",800,-4.8375353364,"DivAnc","1_SC5"
"2551",849,-3.26180428379,"DivAnc","1_SC5"
"2552",854,-6.06798425778,"DivAnc","1_SC5"
"2553",883,-3.16272820903,"DivAnc","1_SC5"
"2554",884,-3.18262303775,"DivAnc","1_SC5"
"2555",947,-3.88900731048,"DivAnc","1_SC5"
"2556",949,-6.06798425778,"DivAnc","1_SC5"
"2557",960,-3.13348580653,"DivAnc","1_SC5"
"2558",977,-3.20824569158,"DivAnc","1_SC5"
"2559",1003,-6.06798425778,"DivAnc","1_SC5"
"2560",1010,-6.06798425778,"DivAnc","1_SC5"
"2561",1040,-3.75835409035,"DivAnc","1_SC5"
"2562",1045,-3.39037730506,"DivAnc","1_SC5"
"2563",1068,-4.31979623077,"DivAnc","1_SC5"
"2564",1082,-4.98880301173,"DivAnc","1_SC5"
"2565",1095,-3.31287199138,"DivAnc","1_SC5"
"2566",1102,-3.27699578269,"DivAnc","1_SC5"
"2567",1105,-6.06798425778,"DivAnc","1_SC5"
"2568",1132,-3.07147258562,"DivAnc","1_SC5"
"2569",1143,-3.03135536242,"DivAnc","1_SC5"
"2570",1167,-5.76695426211,"DivAnc","1_SC5"
"2571",1175,-5.06798425778,"DivAnc","1_SC5"
"2572",1189,-2.80340252854,"DivAnc","1_SC5"
"2573",1190,-5.36901425344,"DivAnc","1_SC5"
"2574",1197,-6.06798425778,"DivAnc","1_SC5"
"2575",1249,-3.51047705587,"DivAnc","1_SC5"
"2576",1287,-6.06798425778,"DivAnc","1_SC5"
"2577",1291,-6.06798425778,"DivAnc","1_SC5"
"2578",1326,-3.35449371468,"DivAnc","1_SC5"
"2579",1330,-4.76695426211,"DivAnc","1_SC5"
"2580",1392,-6.06798425778,"DivAnc","1_SC5"
"2581",1395,-3.79614265124,"DivAnc","1_SC5"
"2582",1410,-6.06798425778,"DivAnc","1_SC5"
"2583",1418,-4.36901425344,"DivAnc","1_SC5"
"2584",1447,-6.06798425778,"DivAnc","1_SC5"
"2585",1463,-6.06798425778,"DivAnc","1_SC5"
"2586",1481,-4.15417040539,"DivAnc","1_SC5"
"2587",1510,-3.32920369929,"DivAnc","1_SC5"
"2588",1515,-2.98091305187,"DivAnc","1_SC5"
"2589",1539,-2.71773623944,"DivAnc","1_SC5"
"2590",1547,-6.06798425778,"DivAnc","1_SC5"
"2591",1567,-6.06798425778,"DivAnc","1_SC5"
"2592",1618,-3.1239953827,"DivAnc","1_SC5"
"2593",1627,-3.3977384047,"DivAnc","1_SC5"
"2594",1629,-6.06798425778,"DivAnc","1_SC5"
"2595",1633,-4.05938408602,"DivAnc","1_SC5"
"2596",1639,-5.36901425344,"DivAnc","1_SC5"
"2597",1648,-3.16816375535,"DivAnc","1_SC5"
"2598",1704,-6.06798425778,"DivAnc","1_SC5"
"2599",1756,-3.27559256828,"DivAnc","1_SC5"
"2600",1815,-3.08616565061,"DivAnc","1_SC5"
"2601",1829,-3.27699578269,"DivAnc","1_SC5"
"2602",1852,-3.69323591177,"DivAnc","1_SC5"
"2603",1895,-5.11374174834,"DivAnc","1_SC5"
"2604",1902,-6.06798425778,"DivAnc","1_SC5"
"2605",1916,-5.76695426211,"DivAnc","1_SC5"
"2606",1926,-3.61313939777,"DivAnc","1_SC5"
"2607",1927,-4.53650534074,"DivAnc","1_SC5"
"2608",1965,-6.06798425778,"DivAnc","1_SC5"
"2609",1986,-3.0277776302,"DivAnc","1_SC5"
"2610",2033,-2.88728505648,"DivAnc","1_SC5"
"2611",2034,-6.06798425778,"DivAnc","1_SC5"
"2612",2068,-4.60558625988,"DivAnc","1_SC5"
"2613",2089,-5.59086300306,"DivAnc","1_SC5"
"2614",2100,-3.04638154175,"DivAnc","1_SC5"
"2615",2117,-6.06798425778,"DivAnc","1_SC5"
"2616",2155,-4.72556157696,"DivAnc","1_SC5"
"2617",2157,-2.3234565843,"DivAnc","1_SC5"
"2618",2170,-2.49767487234,"DivAnc","1_SC5"
"2619",2174,-3.30008664176,"DivAnc","1_SC5"
"2620",2175,-3.34207262548,"DivAnc","1_SC5"
"2621",2191,-4.98880301173,"DivAnc","1_SC5"
"2622",2211,-2.9277905792,"DivAnc","1_SC5"
"2623",2213,-6.06798425778,"DivAnc","1_SC5"
"2624",2230,-3.1013732711,"DivAnc","1_SC5"
"2625",2270,-4.89189299872,"DivAnc","1_SC5"
"2626",2280,-3.05304390798,"DivAnc","1_SC5"
"2627",2286,-4.95404090547,"DivAnc","1_SC5"
"2628",2290,-6.06798425778,"DivAnc","1_SC5"
"2629",2341,-3.42849776851,"DivAnc","1_SC5"
"2630",2349,-2.59362228174,"DivAnc","1_SC5"
"2631",2367,-6.06798425778,"DivAnc","1_SC5"
"2632",2387,-3.40334228222,"DivAnc","1_SC5"
"2633",2391,-3.16761712912,"DivAnc","1_SC5"
"2634",2394,-5.76695426211,"DivAnc","1_SC5"
"2635",2395,-2.97843237489,"DivAnc","1_SC5"
"2636",2397,-6.06798425778,"DivAnc","1_SC5"
"2637",2403,-4.45520040106,"DivAnc","1_SC5"
"2638",2461,-6.06798425778,"DivAnc","1_SC5"
"2639",2469,-6.06798425778,"DivAnc","1_SC5"
"2640",2487,-2.94642441359,"DivAnc","1_SC5"
"2641",2503,-4.1594992389,"DivAnc","1_SC5"
"2642",2567,-3.26180428379,"DivAnc","1_SC5"
"2643",2635,-3.10184252504,"DivAnc","1_SC5"
"2644",2642,-6.06798425778,"DivAnc","1_SC5"
"2645",2673,-5.76695426211,"DivAnc","1_SC5"
"2646",2675,-3.93444534941,"DivAnc","1_SC5"
"2647",2689,-3.69323591177,"DivAnc","1_SC5"
"2648",2691,-3.25174295779,"DivAnc","1_SC5"
"2649",2712,-5.76695426211,"DivAnc","1_SC5"
"2650",2735,-6.06798425778,"DivAnc","1_SC5"
"2651",2758,-3.4478482028,"DivAnc","1_SC5"
"2652",2785,-3.08300713136,"DivAnc","1_SC5"
"2653",2803,-5.76695426211,"DivAnc","1_SC5"
"2654",2826,-6.06798425778,"DivAnc","1_SC5"
"2655",2847,-2.85981173111,"DivAnc","1_SC5"
"2656",2851,-6.06798425778,"DivAnc","1_SC5"
"2657",2938,-6.06798425778,"DivAnc","1_SC5"
"2658",2940,-4.52391621343,"DivAnc","1_SC5"
"2659",2966,-3.17477750472,"DivAnc","1_SC5"
"2660",2967,-6.06798425778,"DivAnc","1_SC5"
"2661",2985,-6.06798425778,"DivAnc","1_SC5"
"2662",3028,-2.80648348458,"DivAnc","1_SC5"
"2663",3029,-3.07897964208,"DivAnc","1_SC5"
"2664",3037,-4.21672590906,"DivAnc","1_SC5"
"2665",3042,-3.18092987973,"DivAnc","1_SC5"
"2666",3061,-4.98880301173,"DivAnc","1_SC5"
"2667",3087,-6.06798425778,"DivAnc","1_SC5"
"2668",3150,-6.06798425778,"DivAnc","1_SC5"
"2669",3191,-6.06798425778,"DivAnc","1_SC5"
"2670",3194,-3.12498466441,"DivAnc","1_SC5"
"2671",3213,-3.21611465705,"DivAnc","1_SC5"
"2672",3231,-2.35382221168,"DivAnc","1_SC5"
"2673",3285,-6.06798425778,"DivAnc","1_SC5"
"2674",3291,-3.05726039239,"DivAnc","1_SC5"
"2675",3294,-4.95404090547,"DivAnc","1_SC5"
"2676",3312,-6.06798425778,"DivAnc","1_SC5"
"2677",3316,-6.06798425778,"DivAnc","1_SC5"
"2678",3358,-4.44473496738,"DivAnc","1_SC5"
"2679",3408,-3.44993616107,"DivAnc","1_SC5"
"2680",3424,-2.77928799719,"DivAnc","1_SC5"
"2681",3451,-4.04679495871,"DivAnc","1_SC5"
"2682",3462,-6.06798425778,"DivAnc","1_SC5"
"2683",3472,-5.76695426211,"DivAnc","1_SC5"
"2684",3510,-2.76869492369,"DivAnc","1_SC5"
"2685",3575,-5.46592426645,"DivAnc","1_SC5"
"2686",3596,-3.40617157224,"DivAnc","1_SC5"
"2687",3597,-6.06798425778,"DivAnc","1_SC5"
"2688",3598,-5.76695426211,"DivAnc","1_SC5"
"2689",3639,-6.06798425778,"DivAnc","1_SC5"
"2690",3662,-6.06798425778,"DivAnc","1_SC5"
"2691",3668,-3.24451002861,"DivAnc","1_SC5"
"2692",3713,-4.9218562221,"DivAnc","1_SC5"
"2693",3747,-6.06798425778,"DivAnc","1_SC5"
"2694",3756,-2.88018161906,"DivAnc","1_SC5"
"2695",3830,-3.4478482028,"DivAnc","1_SC5"
"2696",3833,-3.38134798852,"DivAnc","1_SC5"
"2697",3895,-2.79405747768,"DivAnc","1_SC5"
"2698",3900,-6.06798425778,"DivAnc","1_SC5"
"2699",3972,-6.06798425778,"DivAnc","1_SC5"
"2700",4026,-3.00240454305,"DivAnc","1_SC5"
"2701",4031,-6.06798425778,"DivAnc","1_SC5"
"2702",4036,-3.15417040539,"DivAnc","1_SC5"
"2703",4058,-3.95071296212,"DivAnc","1_SC5"
"2704",4070,-3.26658054776,"DivAnc","1_SC5"
"2705",4103,-3.28766694564,"DivAnc","1_SC5"
"2706",4105,-3.55743924757,"DivAnc","1_SC5"
"2707",4148,-3.1084658808,"DivAnc","1_SC5"
"2708",4159,-3.19699544402,"DivAnc","1_SC5"
"2709",4169,-5.76695426211,"DivAnc","1_SC5"
"2710",4192,-5.28983300739,"DivAnc","1_SC5"
"2711",4235,-4.44473496738,"DivAnc","1_SC5"
"2712",4353,-6.06798425778,"DivAnc","1_SC5"
"2713",4361,-4.70625642176,"DivAnc","1_SC5"
"2714",4389,-3.61161822465,"DivAnc","1_SC5"
"2715",4461,-6.06798425778,"DivAnc","1_SC5"
"2716",4485,-3.19292299439,"DivAnc","1_SC5"
"2717",4532,-2.89160356553,"DivAnc","1_SC5"
"2718",4558,-6.06798425778,"DivAnc","1_SC5"
"2719",4564,-6.06798425778,"DivAnc","1_SC5"
"2720",4579,-3.06625054497,"DivAnc","1_SC5"
"2721",4590,-6.06798425778,"DivAnc","1_SC5"
"2722",4618,-3.21917955673,"DivAnc","1_SC5"
"2723",4632,-5.06798425778,"DivAnc","1_SC5"
"2724",4657,-2.71329970382,"DivAnc","1_SC5"
"2725",4688,-6.06798425778,"DivAnc","1_SC5"
"2726",4706,-4.70625642176,"DivAnc","1_SC5"
"2727",4710,-5.06798425778,"DivAnc","1_SC5"
"2728",4717,-2.55343650512,"DivAnc","1_SC5"
"2729",4723,-6.06798425778,"DivAnc","1_SC5"
"2730",4841,-6.06798425778,"DivAnc","1_SC5"
"2731",4843,-5.76695426211,"DivAnc","1_SC5"
"2732",4856,-3.24909884318,"DivAnc","1_SC5"
"2733",4863,-3.13298110632,"DivAnc","1_SC5"
"2734",4886,-3.33963047576,"DivAnc","1_SC5"
"2735",4933,-4.21065176135,"DivAnc","1_SC5"
"2736",4954,-4.81271175267,"DivAnc","1_SC5"
"2737",4968,-3.20884596048,"DivAnc","1_SC5"
"2738",5015,-3.00203127746,"DivAnc","1_SC5"
"2739",5036,-3.46919375101,"DivAnc","1_SC5"
"2740",5057,-4.65301090981,"DivAnc","1_SC5"
"2741",5061,-6.06798425778,"DivAnc","1_SC5"
"2742",5097,-5.46592426645,"DivAnc","1_SC5"
"2743",5116,-2.98916507468,"DivAnc","1_SC5"
"2744",5133,-4.63662049362,"DivAnc","1_SC5"
"2745",5171,-3.03536549693,"DivAnc","1_SC5"
"2746",5211,-4.1594992389,"DivAnc","1_SC5"
"2747",5212,-6.06798425778,"DivAnc","1_SC5"
"2748",5224,-6.06798425778,"DivAnc","1_SC5"
"2749",5237,-5.76695426211,"DivAnc","1_SC5"
"2750",5265,-2.76048821986,"DivAnc","1_SC5"
"2751",5298,-3.160572897,"DivAnc","1_SC5"
"2752",5307,-3.49978253371,"DivAnc","1_SC5"
"2753",5395,-6.06798425778,"DivAnc","1_SC5"
"2754",5403,-2.93189816039,"DivAnc","1_SC5"
"2755",5409,-5.59086300306,"DivAnc","1_SC5"
"2756",5461,-6.06798425778,"DivAnc","1_SC5"
"2757",5492,-3.24975836416,"DivAnc","1_SC5"
"2758",5494,-6.06798425778,"DivAnc","1_SC5"
"2759",5503,-3.56829717516,"DivAnc","1_SC5"
"2760",5537,-3.22725102317,"DivAnc","1_SC5"
"2761",5571,-6.06798425778,"DivAnc","1_SC5"
"2762",5600,-3.30982963581,"DivAnc","1_SC5"
"2763",5604,-6.06798425778,"DivAnc","1_SC5"
"2764",5674,-3.16489427079,"DivAnc","1_SC5"
"2765",5683,-6.06798425778,"DivAnc","1_SC5"
"2766",5695,-3.27140992457,"DivAnc","1_SC5"
"2767",5715,-3.3977384047,"DivAnc","1_SC5"
"2768",5741,-4.5494703179,"DivAnc","1_SC5"
"2769",5753,-3.08843588307,"DivAnc","1_SC5"
"2770",5758,-6.06798425778,"DivAnc","1_SC5"
"2771",5762,-6.06798425778,"DivAnc","1_SC5"
"2772",5777,-4.59086300306,"DivAnc","1_SC5"
"2773",5816,-3.86386427512,"DivAnc","1_SC5"
"2774",5822,-5.59086300306,"DivAnc","1_SC5"
"2775",5844,-3.9218562221,"DivAnc","1_SC5"
"2776",5869,-3.49978253371,"DivAnc","1_SC5"
"2777",5886,-6.06798425778,"DivAnc","1_SC5"
"2778",5920,-3.09810261403,"DivAnc","1_SC5"
"2779",5930,-2.75963330919,"DivAnc","1_SC5"
"2780",5933,-5.36901425344,"DivAnc","1_SC5"
"2781",5949,-6.06798425778,"DivAnc","1_SC5"
"2782",5953,-3.91569591339,"DivAnc","1_SC5"
"2783",5982,-3.21185981354,"DivAnc","1_SC5"
"2784",6007,-6.06798425778,"DivAnc","1_SC5"
"2785",6059,-4.59086300306,"DivAnc","1_SC5"
"2786",6163,-6.06798425778,"DivAnc","1_SC5"
"2787",6203,-6.06798425778,"DivAnc","1_SC5"
"2788",6269,-4.76695426211,"DivAnc","1_SC5"
"2789",6296,-4.15417040539,"DivAnc","1_SC5"
"2790",6311,-4.36041408168,"DivAnc","1_SC5"
"2791",6335,-6.06798425778,"DivAnc","1_SC5"
"2792",6358,-4.63662049362,"DivAnc","1_SC5"
"2793",6387,-4.59086300306,"DivAnc","1_SC5"
"2794",6426,-2.9457683795,"DivAnc","1_SC5"
"2795",6428,-3.74370180248,"DivAnc","1_SC5"
"2796",6438,-5.22288621776,"DivAnc","1_SC5"
"2797",6444,-3.08707232,"DivAnc","1_SC5"
"2798",6449,-4.56283427946,"DivAnc","1_SC5"
"2799",6484,-6.06798425778,"DivAnc","1_SC5"
