STRAIN	BC_ID	MU_ID	ENV	gen_0	gen_10	gen_20	gen_30	gen_40
DivAnc	40785	453	1_SC3	60	361	171	321	277
DivAnc	58548	362	1_SC3	1210	7099	3602	7343	5695
DivAnc	312352	171	1_SC3	486	2779	1339	2971	2418
DivAnc	77915	894	1_SC3	4	13	2	0	0
DivAnc	180975	926	1_SC3	2	9	0	0	0
DivAnc	28341	226	1_SC3	35	213	65	149	83
DivAnc	50270	819	1_SC3	718	4070	2205	4602	3355
DivAnc	51	993	1_SC3	2	9	5	0	0
DivAnc	436	536	1_SC3	808	4627	2250	4408	3389
DivAnc	53	340	1_SC3	348	2138	1123	2058	1511
DivAnc	30341	248	1_SC3	200	1132	514	937	738
DivAnc	15592	746	1_SC3	2	9	4	29	20
DivAnc	15595	617	1_SC3	3	47	45	72	24
DivAnc	111035	864	1_SC3	311	1826	1049	2104	1534
DivAnc	31210	339	1_SC3	276	1495	723	1302	859
DivAnc	91190	40	1_SC3	344	2174	963	2098	1617
DivAnc	47522	423	1_SC3	770	4281	2172	4318	3271
DivAnc	88546	479	1_SC3	3	20	28	42	68
DivAnc	132784	979	1_SC3	37	171	86	261	260
DivAnc	31561	894	1_SC3	1	15	9	16	11
DivAnc	234356	343	1_SC3	1	0	0	0	0
DivAnc	17853	19	1_SC3	1	2	0	0	0
DivAnc	48391	71	1_SC3	84	417	243	664	541
DivAnc	5600	906	1_SC3	100	564	325	547	484
DivAnc	48938	804	1_SC3	2	10	4	0	0
DivAnc	14517	574	1_SC3	1	4	3	0	0
DivAnc	91225	202	1_SC3	137	787	412	814	652
DivAnc	1902	421	1_SC3	2	16	1	0	0
DivAnc	217198	423	1_SC3	1	14	5	26	22
DivAnc	72657	899	1_SC3	1	24	8	8	0
DivAnc	421	509	1_SC3	3	30	3	7	15
DivAnc	420	845	1_SC3	1	0	0	0	0
DivAnc	1395	52	1_SC3	35	250	124	286	185
DivAnc	1392	109	1_SC3	1	0	0	0	0
DivAnc	151360	767	1_SC3	114	579	367	680	454
DivAnc	32489	705	1_SC3	178	1027	487	997	745
DivAnc	74734	718	1_SC3	398	2491	1204	2685	2244
DivAnc	120826	147	1_SC3	1	11	10	19	0
DivAnc	23257	627	1_SC3	98	563	281	491	366
DivAnc	52838	898	1_SC3	2	9	3	10	0
DivAnc	22384	764	1_SC3	204	1144	579	1305	981
DivAnc	60928	313	1_SC3	5	40	15	3	2
DivAnc	6426	802	1_SC3	657	3694	1926	3580	2475
DivAnc	4298	951	1_SC3	1	0	0	0	0
DivAnc	100150	746	1_SC3	2	7	0	0	0
DivAnc	93207	110	1_SC3	1	0	0	0	0
DivAnc	48844	313	1_SC3	2	16	3	0	0
DivAnc	6428	4	1_SC3	130	765	325	778	694
DivAnc	30968	935	1_SC3	596	3329	1708	3393	2729
DivAnc	74934	894	1_SC3	1	0	0	0	0
DivAnc	244275	670	1_SC3	1	0	0	0	0
DivAnc	18854	859	1_SC3	5	28	9	5	0
DivAnc	313969	347	1_SC3	114	666	355	656	519
DivAnc	197883	652	1_SC3	1	2	0	0	0
DivAnc	233990	605	1_SC3	33	120	82	82	68
DivAnc	51901	969	1_SC3	1	2	0	0	0
DivAnc	119564	674	1_SC3	261	1540	666	1647	1334
DivAnc	6163	710	1_SC3	1	3	0	0	0
DivAnc	259674	423	1_SC3	5	35	8	5	7
DivAnc	98611	1002	1_SC3	246	1652	780	1567	1195
DivAnc	250429	99	1_SC3	1	15	1	0	0
DivAnc	60813	112	1_SC3	674	3758	1776	3715	3064
DivAnc	10996	949	1_SC3	68	369	146	326	223
DivAnc	69508	846	1_SC3	34	266	156	315	262
DivAnc	60370	366	1_SC3	1	3	0	0	0
DivAnc	5869	715	1_SC3	262	1671	790	1372	1130
DivAnc	151211	652	1_SC3	53	236	85	326	187
DivAnc	104257	214	1_SC3	51	281	164	265	190
DivAnc	215773	648	1_SC3	539	3030	1623	3175	2621
DivAnc	41237	153	1_SC3	1	0	0	0	0
DivAnc	17609	1007	1_SC3	43	315	185	406	468
DivAnc	46473	547	1_SC3	425	2793	1468	2979	2169
DivAnc	17353	50	1_SC3	342	2116	1146	2295	1626
DivAnc	74445	979	1_SC3	229	1092	610	1080	927
DivAnc	229	266	1_SC3	1	0	0	0	0
DivAnc	227	133	1_SC3	71	402	212	386	229
DivAnc	101103	494	1_SC3	45	289	165	365	313
DivAnc	16226	237	1_SC3	81	457	234	407	326
DivAnc	2213	705	1_SC3	1	5	0	0	0
DivAnc	2211	826	1_SC3	560	3353	1595	2976	2313
DivAnc	42009	530	1_SC3	1	10	4	0	0
DivAnc	5604	129	1_SC3	1	9	0	0	0
DivAnc	293454	265	1_SC3	1	8	2	13	10
DivAnc	12423	819	1_SC3	3	51	25	21	32
DivAnc	12424	618	1_SC3	4	29	10	29	16
DivAnc	154115	710	1_SC3	183	1112	589	1132	892
DivAnc	6697	223	1_SC3	1	4	0	0	0
DivAnc	23909	976	1_SC3	1	6	0	0	0
DivAnc	43024	375	1_SC3	2	29	12	21	28
DivAnc	151	710	1_SC3	847	5081	2440	5015	4022
DivAnc	227068	12	1_SC3	249	1516	778	1606	1108
DivAnc	20718	642	1_SC3	264	1495	732	1456	1122
DivAnc	52165	209	1_SC3	294	1554	844	1609	1210
DivAnc	32110	549	1_SC3	1	2	0	0	0
DivAnc	17511	962	1_SC3	260	1326	757	1550	1216
DivAnc	17510	750	1_SC3	2	18	8	4	4
DivAnc	17516	289	1_SC3	1	22	4	0	0
DivAnc	105298	772	1_SC3	1	0	0	0	0
DivAnc	204675	524	1_SC3	9	52	30	64	80
DivAnc	41516	95	1_SC3	2	10	2	0	0
DivAnc	152857	802	1_SC3	1	6	0	0	0
DivAnc	85449	947	1_SC3	1	0	0	0	0
DivAnc	119492	802	1_SC3	1	0	0	0	0
DivAnc	323402	85	1_SC3	1	4	5	14	52
DivAnc	49150	864	1_SC3	149	942	421	1068	927
DivAnc	46671	890	1_SC3	284	1746	845	1722	1533
DivAnc	26051	596	1_SC3	7	10	11	16	28
DivAnc	2503	353	1_SC3	63	368	199	431	290
DivAnc	15715	440	1_SC3	19	117	64	159	165
DivAnc	11647	790	1_SC3	1	0	0	0	0
DivAnc	9353	343	1_SC3	1	0	0	0	0
DivAnc	101866	279	1_SC3	1	8	4	16	22
DivAnc	46853	986	1_SC3	1	9	0	0	0
DivAnc	99521	555	1_SC3	3	0	0	0	0
DivAnc	90293	60	1_SC3	171	831	480	776	544
DivAnc	15028	343	1_SC3	2	6	4	0	0
DivAnc	58827	333	1_SC3	3	45	23	47	40
DivAnc	141488	983	1_SC3	1	0	0	0	0
DivAnc	52565	983	1_SC3	1	0	0	0	0
DivAnc	17174	526	1_SC3	266	1706	820	1518	1003
DivAnc	60673	648	1_SC3	374	2084	964	2080	1744
DivAnc	75084	227	1_SC3	74	435	161	470	342
DivAnc	27944	211	1_SC3	4	21	22	7	0
DivAnc	274280	423	1_SC3	226	1297	550	1003	806
DivAnc	50691	218	1_SC3	1	5	0	0	0
DivAnc	16916	1002	1_SC3	339	1899	899	2061	1441
DivAnc	204458	233	1_SC3	255	1412	833	1426	1162
DivAnc	1809	710	1_SC3	1	0	0	0	0
DivAnc	253342	899	1_SC3	378	2318	1098	2243	1756
DivAnc	57423	119	1_SC3	116	766	344	644	542
DivAnc	2290	205	1_SC3	1	9	7	4	8
DivAnc	82206	652	1_SC3	1	0	0	0	0
DivAnc	36813	865	1_SC3	5	27	24	53	74
DivAnc	36760	311	1_SC3	457	2672	1304	2706	1979
DivAnc	125273	596	1_SC3	281	1539	688	1371	1202
DivAnc	14852	423	1_SC3	511	2982	1513	2906	2122
DivAnc	197792	407	1_SC3	5	37	4	27	18
DivAnc	70365	153	1_SC3	2	8	0	0	0
DivAnc	18886	1014	1_SC3	81	503	209	455	383
DivAnc	26947	766	1_SC3	160	1035	543	1137	736
DivAnc	63253	712	1_SC3	461	2695	1315	2701	2154
DivAnc	44854	596	1_SC3	145	817	479	1039	764
DivAnc	14075	634	1_SC3	1	0	0	0	0
DivAnc	38613	426	1_SC3	1	0	0	0	0
DivAnc	193897	729	1_SC3	2	14	12	20	21
DivAnc	9773	227	1_SC3	3	35	23	22	29
DivAnc	10515	687	1_SC3	33	193	88	120	127
DivAnc	50809	539	1_SC3	1	2	0	0	0
DivAnc	39713	970	1_SC3	153	868	361	653	487
DivAnc	18422	893	1_SC3	44	273	176	317	292
DivAnc	199572	423	1_SC3	1	15	4	13	8
DivAnc	90727	48	1_SC3	309	1863	940	1875	1313
DivAnc	70745	441	1_SC3	3	7	0	0	0
DivAnc	11917	149	1_SC3	1	3	0	8	0
DivAnc	810	237	1_SC3	6	15	8	10	4
DivAnc	814	960	1_SC3	1	0	0	0	0
DivAnc	2858	323	1_SC3	1	0	0	0	0
DivAnc	168303	750	1_SC3	1	0	0	0	0
DivAnc	112077	935	1_SC3	5	0	0	0	0
DivAnc	18777	70	1_SC3	1	0	0	0	0
DivAnc	5461	461	1_SC3	2	7	9	15	5
DivAnc	37434	524	1_SC3	1	4	0	0	0
DivAnc	106717	175	1_SC3	1	0	0	0	0
DivAnc	251856	132	1_SC3	598	3185	1625	3320	2912
DivAnc	121620	534	1_SC3	466	2860	1416	2928	2354
DivAnc	5266	981	1_SC3	5	44	28	50	44
DivAnc	5265	423	1_SC3	700	3783	2025	3716	2749
DivAnc	68630	988	1_SC3	2	19	11	12	32
DivAnc	36265	60	1_SC3	201	1215	594	1324	1120
DivAnc	48598	215	1_SC3	204	1183	573	1261	1026
DivAnc	79036	106	1_SC3	19	33	18	21	4
DivAnc	168237	505	1_SC3	101	580	275	441	350
DivAnc	163055	418	1_SC3	2	4	0	0	0
DivAnc	18393	494	1_SC3	1	9	0	0	0
DivAnc	18170	618	1_SC3	390	2290	1123	2199	1818
DivAnc	72084	729	1_SC3	1	6	13	6	5
DivAnc	8603	333	1_SC3	1	19	4	0	0
DivAnc	14456	226	1_SC3	291	2012	990	1707	1294
DivAnc	79290	605	1_SC3	94	432	288	577	345
DivAnc	33950	733	1_SC3	1	1	0	0	0
DivAnc	18371	423	1_SC3	466	2875	1430	3040	2412
DivAnc	30287	423	1_SC3	648	3735	2003	3866	2945
DivAnc	103169	781	1_SC3	1	2	0	0	0
DivAnc	3029	704	1_SC3	579	3446	1749	3503	2857
DivAnc	3028	233	1_SC3	486	2881	1509	3262	2495
DivAnc	77909	119	1_SC3	1	0	0	0	0
DivAnc	14699	792	1_SC3	1	5	0	0	0
DivAnc	2985	835	1_SC3	1	0	0	0	0
DivAnc	55094	687	1_SC3	1	16	31	72	57
DivAnc	179648	7	1_SC3	161	1032	654	1262	938
DivAnc	157827	177	1_SC3	403	2452	1233	2240	1901
DivAnc	108871	913	1_SC3	2	23	19	34	36
DivAnc	40331	4	1_SC3	174	962	455	866	606
DivAnc	179464	1002	1_SC3	2	13	5	8	15
DivAnc	1015	727	1_SC3	3	15	3	0	0
DivAnc	1010	461	1_SC3	4	31	9	14	27
DivAnc	8730	775	1_SC3	1	12	7	12	5
DivAnc	249201	423	1_SC3	1	0	0	0	0
DivAnc	1237	988	1_SC3	1	2	0	0	0
DivAnc	76237	819	1_SC3	1	0	0	0	0
DivAnc	136543	60	1_SC3	4	15	0	0	0
DivAnc	13868	423	1_SC3	1788	10308	4837	10492	7776
DivAnc	31001	680	1_SC3	195	1065	528	961	710
DivAnc	111376	938	1_SC3	1	6	12	26	25
DivAnc	195818	431	1_SC3	54	237	142	268	248
DivAnc	5674	310	1_SC3	196	1212	507	933	781
DivAnc	229036	693	1_SC3	1	0	0	0	0
DivAnc	67791	203	1_SC3	508	2873	1443	3074	2367
DivAnc	74147	231	1_SC3	1	9	3	0	0
DivAnc	35902	423	1_SC3	333	1906	969	1999	1593
DivAnc	14525	757	1_SC3	297	1728	913	1674	1309
DivAnc	180705	343	1_SC3	40	171	69	154	128
DivAnc	6502	72	1_SC3	173	1068	604	1225	989
DivAnc	11008	1001	1_SC3	1	8	1	3	34
DivAnc	6504	165	1_SC3	283	1360	693	1519	1043
DivAnc	171044	423	1_SC3	6	34	34	102	95
DivAnc	34189	381	1_SC3	114	681	332	530	355
DivAnc	59623	869	1_SC3	1	5	5	9	12
DivAnc	23061	622	1_SC3	240	1249	624	1275	939
DivAnc	42378	549	1_SC3	3	33	15	26	19
DivAnc	151375	433	1_SC3	3	1	0	0	0
DivAnc	29626	921	1_SC3	649	3698	1913	3803	2774
DivAnc	225622	521	1_SC3	83	425	200	535	458
DivAnc	430	115	1_SC3	498	2755	1558	2690	2548
DivAnc	126121	149	1_SC3	2	0	0	0	0
DivAnc	121260	970	1_SC3	2	5	0	0	0
DivAnc	117633	572	1_SC3	1	0	0	0	0
DivAnc	101368	387	1_SC3	1	0	0	0	0
DivAnc	163886	565	1_SC3	599	3425	1793	3701	2874
DivAnc	741	684	1_SC3	1	5	16	61	19
DivAnc	61022	976	1_SC3	1	7	4	0	0
DivAnc	180127	20	1_SC3	241	1284	685	1341	1057
DivAnc	23481	85	1_SC3	386	2605	1367	2629	2131
DivAnc	8462	680	1_SC3	1	9	10	16	24
DivAnc	83358	448	1_SC3	1	17	5	11	8
DivAnc	43235	1007	1_SC3	2	2	9	0	0
DivAnc	188717	623	1_SC3	1	0	0	0	0
DivAnc	194852	757	1_SC3	1	0	0	0	0
DivAnc	39142	250	1_SC3	128	734	365	661	477
DivAnc	19112	134	1_SC3	47	269	153	300	243
DivAnc	30973	432	1_SC3	217	1299	662	1237	917
DivAnc	108300	742	1_SC3	3	35	13	49	51
DivAnc	6438	687	1_SC3	47	293	167	351	350
DivAnc	7552	815	1_SC3	1	16	9	38	13
DivAnc	28883	574	1_SC3	2	14	5	18	9
DivAnc	556	4	1_SC3	3	16	1	0	0
DivAnc	35479	9	1_SC3	65	354	147	237	223
DivAnc	28864	522	1_SC3	1	15	3	18	21
DivAnc	110195	352	1_SC3	183	1167	632	1371	1224
DivAnc	28861	362	1_SC3	2	19	16	14	12
DivAnc	74692	353	1_SC3	30	236	116	190	168
DivAnc	22534	52	1_SC3	227	1413	726	1400	1024
DivAnc	149805	981	1_SC3	1	0	0	0	0
DivAnc	89227	954	1_SC3	22	98	41	129	136
DivAnc	71901	209	1_SC3	1	23	11	21	1
DivAnc	3062	395	1_SC3	4	9	2	15	16
DivAnc	43307	704	1_SC3	2	8	5	0	0
DivAnc	26440	323	1_SC3	2	4	0	0	0
DivAnc	166443	775	1_SC3	41	377	182	443	377
DivAnc	16039	302	1_SC3	1	6	11	10	0
DivAnc	73939	8	1_SC3	515	3109	1475	3112	2201
DivAnc	12516	843	1_SC3	6	23	11	4	14
DivAnc	5816	261	1_SC3	95	517	273	474	342
DivAnc	57788	423	1_SC3	1422	8593	4424	8590	6743
DivAnc	48841	924	1_SC3	1	0	0	0	0
DivAnc	96603	965	1_SC3	259	1437	712	1633	1157
DivAnc	25390	185	1_SC3	25	143	47	52	35
DivAnc	16586	26	1_SC3	51	301	175	447	357
DivAnc	32296	993	1_SC3	2	4	0	0	0
DivAnc	12057	119	1_SC3	658	3844	1933	3743	2514
DivAnc	12056	468	1_SC3	500	3072	1675	3445	2527
DivAnc	235	781	1_SC3	227	1384	742	1336	917
DivAnc	13505	468	1_SC3	502	2841	1387	2545	1800
DivAnc	233	930	1_SC3	303	1789	923	1720	1364
DivAnc	12694	463	1_SC3	1	0	0	0	0
DivAnc	12699	50	1_SC3	202	986	430	641	556
DivAnc	1	185	1_SC3	2	11	13	48	39
DivAnc	65236	684	1_SC3	365	2083	1083	2288	1732
DivAnc	5920	375	1_SC3	444	2411	1111	2404	1834
DivAnc	25718	423	1_SC3	2071	12232	5923	11654	9021
DivAnc	96048	851	1_SC3	114	892	442	973	844
DivAnc	75652	690	1_SC3	2	13	0	0	0
DivAnc	325275	1007	1_SC3	3	41	29	52	58
DivAnc	49524	111	1_SC3	1	8	4	19	6
DivAnc	191558	132	1_SC3	431	2220	1060	2048	1485
DivAnc	20705	1000	1_SC3	501	3003	1573	2933	2130
DivAnc	7823	648	1_SC3	2	4	0	0	0
DivAnc	65542	1014	1_SC3	84	335	182	376	221
DivAnc	63663	91	1_SC3	2	8	13	19	35
DivAnc	195482	979	1_SC3	5	25	6	7	9
DivAnc	270713	387	1_SC3	138	603	266	428	361
DivAnc	244421	180	1_SC3	1	11	0	0	0
DivAnc	214722	44	1_SC3	1	0	0	0	0
DivAnc	323419	13	1_SC3	1	0	0	0	0
DivAnc	26269	423	1_SC3	1836	10595	5201	10659	8423
DivAnc	141904	468	1_SC3	291	1731	955	2027	1445
DivAnc	2712	313	1_SC3	1	0	0	0	0
DivAnc	17761	132	1_SC3	2	2	5	2	8
DivAnc	58033	50	1_SC3	1	13	0	0	0
DivAnc	90281	201	1_SC3	317	1847	927	1693	1186
DivAnc	134121	729	1_SC3	2	29	8	41	37
DivAnc	105571	457	1_SC3	54	329	213	383	281
DivAnc	17166	149	1_SC3	2	9	15	16	0
DivAnc	7220	109	1_SC3	2	0	0	0	0
DivAnc	1197	138	1_SC3	4	0	0	0	0
DivAnc	172343	252	1_SC3	454	2682	1513	2854	1948
DivAnc	18637	266	1_SC3	1	7	7	0	0
DivAnc	118978	366	1_SC3	18	83	35	60	93
DivAnc	116162	162	1_SC3	439	2443	1262	2416	1778
DivAnc	16966	205	1_SC3	240	1266	667	1253	945
DivAnc	2155	573	1_SC3	47	318	180	359	207
DivAnc	2157	423	1_SC3	2043	12612	6505	13079	10004
DivAnc	2403	204	1_SC3	39	163	104	242	205
DivAnc	184803	119	1_SC3	56	324	113	258	150
DivAnc	930	340	1_SC3	2	7	0	0	0
DivAnc	154487	710	1_SC3	2	19	6	5	3
DivAnc	138246	853	1_SC3	53	251	83	187	143
DivAnc	16873	768	1_SC3	22	118	52	93	51
DivAnc	41414	440	1_SC3	3	10	3	16	3
DivAnc	33720	804	1_SC3	2	0	0	0	0
DivAnc	63533	104	1_SC3	2	2	0	0	0
DivAnc	182157	877	1_SC3	1	4	7	5	3
DivAnc	1756	769	1_SC3	105	617	276	458	301
DivAnc	49456	976	1_SC3	151	935	402	695	558
DivAnc	54683	618	1_SC3	1	15	7	8	0
DivAnc	3248	845	1_SC3	1	0	0	0	0
DivAnc	7311	71	1_SC3	47	237	119	299	251
DivAnc	237075	391	1_SC3	2	11	0	0	0
DivAnc	63089	947	1_SC3	3	20	3	2	10
DivAnc	36971	60	1_SC3	4	30	14	39	47
DivAnc	90731	949	1_SC3	3	3	2	0	0
DivAnc	18414	125	1_SC3	17	122	58	131	76
DivAnc	203856	423	1_SC3	1374	8299	3985	7655	5653
DivAnc	18986	277	1_SC3	1	0	0	0	0
DivAnc	257477	143	1_SC3	219	1368	673	1323	1158
DivAnc	275476	745	1_SC3	1	6	6	13	18
DivAnc	1481	804	1_SC3	57	386	170	329	147
DivAnc	156188	45	1_SC3	5	24	8	22	12
DivAnc	10236	685	1_SC3	29	189	72	129	165
DivAnc	3150	421	1_SC3	4	26	14	8	13
DivAnc	5494	768	1_SC3	1	11	12	28	2
DivAnc	31698	423	1_SC3	664	4046	1842	3913	2991
DivAnc	41524	639	1_SC3	4	29	25	51	25
DivAnc	5492	371	1_SC3	312	1876	994	1967	1444
DivAnc	68641	90	1_SC3	496	2727	1270	2719	1992
DivAnc	12143	189	1_SC3	7	95	52	89	63
DivAnc	21506	418	1_SC3	1	0	0	0	0
DivAnc	157746	859	1_SC3	1	5	0	5	0
DivAnc	29728	52	1_SC3	1	7	11	33	33
DivAnc	48580	886	1_SC3	4	26	20	42	31
DivAnc	121632	159	1_SC3	693	4579	2328	5271	4082
DivAnc	36606	802	1_SC3	1	0	0	0	0
DivAnc	83890	672	1_SC3	185	1102	483	912	664
DivAnc	42526	266	1_SC3	517	2964	1410	2876	2121
DivAnc	136500	837	1_SC3	2	45	33	57	10
DivAnc	109406	868	1_SC3	11	76	40	129	91
DivAnc	1132	252	1_SC3	605	3611	1885	3835	2951
DivAnc	14442	650	1_SC3	2	9	17	11	3
DivAnc	24563	148	1_SC3	6	33	18	24	18
DivAnc	26992	775	1_SC3	3	21	0	0	0
DivAnc	3018	492	1_SC3	1	0	0	0	0
DivAnc	208618	468	1_SC3	100	495	327	646	503
DivAnc	14680	918	1_SC3	5	64	32	71	32
DivAnc	239836	894	1_SC3	12	57	11	38	14
DivAnc	91429	209	1_SC3	365	2221	1097	2072	1524
DivAnc	77933	185	1_SC3	1	0	0	0	0
DivAnc	3014	717	1_SC3	1	0	0	0	0
DivAnc	33895	564	1_SC3	54	429	188	382	372
DivAnc	24527	313	1_SC3	1	18	16	7	0
DivAnc	137227	289	1_SC3	4	23	20	26	18
DivAnc	64828	458	1_SC3	224	1207	717	1452	965
DivAnc	8720	185	1_SC3	2	0	0	0	0
DivAnc	1003	518	1_SC3	2	10	7	18	20
DivAnc	628	212	1_SC3	4	4	0	0	0
DivAnc	23653	680	1_SC3	4	27	2	8	24
DivAnc	8295	243	1_SC3	371	1973	1004	1885	1251
DivAnc	123076	574	1_SC3	215	1141	578	1284	947
DivAnc	89033	584	1_SC3	243	1588	806	1866	1511
DivAnc	5949	474	1_SC3	2	29	3	10	9
DivAnc	205865	115	1_SC3	1	2	0	0	0
DivAnc	59408	618	1_SC3	1	3	0	0	0
DivAnc	206352	1000	1_SC3	1	5	0	0	0
DivAnc	11011	536	1_SC3	112	526	206	464	353
DivAnc	23010	912	1_SC3	2	10	14	30	33
DivAnc	28093	710	1_SC3	2	21	22	22	31
DivAnc	23014	84	1_SC3	21	70	38	51	66
DivAnc	136155	959	1_SC3	257	1750	830	1571	1015
DivAnc	115284	524	1_SC3	17	148	56	154	72
DivAnc	143394	547	1_SC3	1	13	5	26	24
DivAnc	183115	383	1_SC3	2	6	6	9	3
DivAnc	3871	975	1_SC3	2	29	3	7	0
DivAnc	110502	935	1_SC3	400	2242	1006	2167	1602
DivAnc	3874	521	1_SC3	1	4	0	0	0
DivAnc	89104	819	1_SC3	1	5	5	0	0
DivAnc	184485	644	1_SC3	4	20	18	62	43
DivAnc	14408	34	1_SC3	1	0	0	0	0
DivAnc	145495	976	1_SC3	1	4	0	0	0
DivAnc	10	655	1_SC3	1	0	0	0	0
DivAnc	30944	526	1_SC3	446	2578	1395	2556	2139
DivAnc	184247	302	1_SC3	100	569	274	547	347
DivAnc	109223	986	1_SC3	2	22	5	4	0
DivAnc	170259	149	1_SC3	96	572	266	534	412
DivAnc	44808	691	1_SC3	395	2247	1025	1768	1309
DivAnc	25630	1002	1_SC3	60	301	178	455	334
DivAnc	61303	170	1_SC3	48	240	164	423	258
DivAnc	282361	1001	1_SC3	1	5	5	7	12
DivAnc	39730	947	1_SC3	1	24	26	16	12
DivAnc	32607	705	1_SC3	3	13	22	108	93
DivAnc	26298	956	1_SC3	317	1797	944	1752	1409
DivAnc	28874	339	1_SC3	488	2562	1333	2570	1898
DivAnc	93482	476	1_SC3	344	2033	1047	2347	1787
DivAnc	35647	423	1_SC3	358	1986	892	1824	1409
DivAnc	235139	757	1_SC3	278	1478	716	1223	962
DivAnc	11488	205	1_SC3	3	15	1	14	6
DivAnc	304281	687	1_SC3	2	11	1	26	8
DivAnc	13659	954	1_SC3	2	17	6	28	18
DivAnc	35649	853	1_SC3	427	2539	1404	2757	2091
DivAnc	78930	638	1_SC3	9	61	38	34	34
DivAnc	25412	526	1_SC3	6	46	32	46	6
DivAnc	21586	102	1_SC3	2	13	12	24	5
DivAnc	98635	280	1_SC3	2	8	6	7	14
DivAnc	4169	381	1_SC3	4	29	1	0	0
DivAnc	240470	772	1_SC3	4	21	12	5	0
DivAnc	51327	618	1_SC3	1	30	17	10	4
DivAnc	16023	99	1_SC3	3	7	4	0	0
DivAnc	35249	807	1_SC3	1971	11491	5804	12144	9348
DivAnc	267024	544	1_SC3	1	6	3	2	0
DivAnc	16753	180	1_SC3	1	0	0	0	0
DivAnc	19924	780	1_SC3	323	1926	932	1918	1482
DivAnc	40241	256	1_SC3	1	0	0	0	0
DivAnc	94348	134	1_SC3	1	10	0	0	0
DivAnc	208	337	1_SC3	430	2648	1406	2571	2119
DivAnc	292524	938	1_SC3	1	2	0	0	0
DivAnc	7244	868	1_SC3	23	136	64	176	130
DivAnc	32280	618	1_SC3	87	666	288	544	463
DivAnc	244505	724	1_SC3	80	419	190	335	336
DivAnc	25361	34	1_SC3	581	3703	1796	3464	2653
DivAnc	2230	1001	1_SC3	373	2115	1093	2138	1671
DivAnc	69781	235	1_SC3	88	503	219	378	246
DivAnc	104580	835	1_SC3	62	306	115	211	151
DivAnc	42574	7	1_SC3	504	3070	1601	3105	2469
DivAnc	150122	183	1_SC3	184	941	487	1241	956
DivAnc	5933	313	1_SC3	20	143	52	102	70
DivAnc	101268	339	1_SC3	1	0	0	0	0
DivAnc	5930	971	1_SC3	513	2843	1440	2742	2062
DivAnc	51929	440	1_SC3	16	66	39	56	55
DivAnc	260688	979	1_SC3	83	458	300	732	473
DivAnc	64571	979	1_SC3	2	27	8	27	21
DivAnc	64577	6	1_SC3	510	2857	1528	2812	2193
DivAnc	7364	352	1_SC3	36	149	104	214	172
DivAnc	76886	692	1_SC3	749	4404	2226	4546	3475
DivAnc	185905	202	1_SC3	2	24	24	88	68
DivAnc	226	526	1_SC3	1	2	5	21	23
DivAnc	36347	43	1_SC3	276	1741	894	1661	1388
DivAnc	4579	815	1_SC3	312	1684	803	1276	961
DivAnc	19816	520	1_SC3	2	17	17	38	33
DivAnc	32137	756	1_SC3	45	349	169	426	385
DivAnc	133957	479	1_SC3	1	7	9	10	4
DivAnc	184728	13	1_SC3	233	1245	650	1221	866
DivAnc	235317	34	1_SC3	1	14	0	0	0
DivAnc	269179	605	1_SC3	38	184	99	121	116
DivAnc	210055	967	1_SC3	405	2487	1260	2515	2076
DivAnc	2529	781	1_SC3	2	2	0	0	0
DivAnc	261577	431	1_SC3	1	2	0	0	0
DivAnc	121826	874	1_SC3	2	0	0	0	0
DivAnc	99947	374	1_SC3	2	12	0	0	0
DivAnc	104160	984	1_SC3	134	859	353	682	467
DivAnc	9379	162	1_SC3	11	86	52	67	42
DivAnc	197403	119	1_SC3	198	999	462	1000	799
DivAnc	197406	162	1_SC3	185	1150	560	1187	818
DivAnc	2706	16	1_SC3	1	12	14	7	0
DivAnc	4886	34	1_SC3	222	1244	655	1153	1078
DivAnc	7966	228	1_SC3	6	31	4	17	7
DivAnc	38803	71	1_SC3	569	3119	1490	3489	2735
DivAnc	98890	34	1_SC3	620	3570	1721	3462	2629
DivAnc	56885	870	1_SC3	5	34	4	2	0
DivAnc	1829	570	1_SC3	150	918	574	1092	819
DivAnc	251508	893	1_SC3	48	278	98	173	113
DivAnc	21115	468	1_SC3	1	31	18	26	22
DivAnc	113293	767	1_SC3	1	25	19	20	17
DivAnc	17084	589	1_SC3	57	221	90	190	160
DivAnc	125671	367	1_SC3	1	0	0	0	0
DivAnc	2416	602	1_SC3	1	8	2	24	19
DivAnc	42976	742	1_SC3	438	2683	1299	2452	1755
DivAnc	42203	859	1_SC3	554	3102	1493	3138	2565
DivAnc	12265	376	1_SC3	255	1543	820	1628	1382
DivAnc	53236	625	1_SC3	351	1822	897	1894	1425
DivAnc	39734	710	1_SC3	1	0	0	0	0
DivAnc	1926	544	1_SC3	8	51	41	49	34
DivAnc	1927	993	1_SC3	107	696	348	674	588
DivAnc	20111	851	1_SC3	2	11	1	0	0
DivAnc	39739	547	1_SC3	592	3297	1626	2947	2521
DivAnc	58151	200	1_SC3	2	14	2	0	0
DivAnc	146135	252	1_SC3	134	691	418	970	690
DivAnc	21469	60	1_SC3	919	5320	2744	5299	3806
DivAnc	3472	574	1_SC3	1	9	9	7	0
DivAnc	298300	723	1_SC3	1	0	0	0	0
DivAnc	84280	547	1_SC3	410	2387	1058	1871	1488
DivAnc	18974	149	1_SC3	96	736	376	904	782
